timestamp,meter_id,energy_consumption,anomaly_score,anomaly_flag,anomaly_type,detection_method,anomaly_severity
2023-04-23 01:00:00,MTR-009,8.802393522127964,11.7251,1,sudden_spike,robust_zscore,high
2023-04-23 12:00:00,MTR-001,0.4441,-5.7397,1,low_consumption,robust_zscore,medium
2023-04-23 20:00:00,MTR-007,9.2774,28.9458,1,sudden_spike,robust_zscore,high
2023-04-23 20:00:00,MTR-008,16.7152,10.6147,1,sudden_spike,robust_zscore,high
2023-04-23 23:00:00,MTR-001,2.0757,15.2803,1,sudden_spike,robust_zscore,high
2023-04-24 12:00:00,MTR-009,1.2956,-4.7365,1,low_consumption,robust_zscore,medium
2023-04-24 15:00:00,MTR-009,30.8768,5.9921,1,abnormal_meter_behaviour,isolation_forest,medium
2023-04-24 15:00:00,MTR-009,30.8768,8.7349,1,sudden_spike,robust_zscore,high
2023-04-24 16:00:00,MTR-012,0.712,-4.6064,1,low_consumption,robust_zscore,medium
2023-04-25 21:00:00,MTR-001,0.3648,-6.6906,1,low_consumption,robust_zscore,high
2023-04-25 22:00:00,MTR-002,0.6039,-4.1842,1,low_consumption,robust_zscore,medium
2023-04-25 23:00:00,MTR-009,14.2659,15.7285,1,sudden_spike,robust_zscore,high
2023-04-26 02:00:00,MTR-011,0.1824,-4.3126,1,low_consumption,robust_zscore,medium
2023-04-26 17:00:00,MTR-009,16.4898,6.1151,1,abnormal_meter_behaviour,isolation_forest,high
2023-04-26 18:00:00,MTR-009,14.6667,6.0441,1,abnormal_meter_behaviour,isolation_forest,high
2023-04-27 03:00:00,MTR-012,0.7086,-4.0804,1,low_consumption,robust_zscore,medium
2023-04-27 17:00:00,MTR-009,15.8153,6.122,1,abnormal_meter_behaviour,isolation_forest,high
2023-04-28 08:00:00,MTR-002,19.0957,11.2361,1,sudden_spike,robust_zscore,high
2023-04-28 23:00:00,MTR-007,0.0597,-8.3217,1,low_consumption,robust_zscore,high
2023-04-29 17:00:00,MTR-005,1.521,-4.2166,1,low_consumption,robust_zscore,medium
2023-04-30 04:00:00,MTR-009,0.5682,-5.0794,1,low_consumption,robust_zscore,medium
2023-04-30 10:00:00,MTR-005,12.4975,6.3815,1,sudden_spike,robust_zscore,high
2023-04-30 14:00:00,MTR-004,10.3854,22.3393,1,sudden_spike,robust_zscore,high
2023-04-30 20:00:00,MTR-010,5.6377,11.6795,1,sudden_spike,robust_zscore,high
2023-05-01 01:00:00,MTR-008,0.1615,-4.519,1,low_consumption,robust_zscore,medium
2023-05-01 05:00:00,MTR-005,13.7634,13.714,1,sudden_spike,robust_zscore,high
2023-05-01 13:00:00,MTR-006,29.0512,14.0937,1,sudden_spike,robust_zscore,high
2023-05-01 17:00:00,MTR-009,18.7799,6.1362,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-01 18:00:00,MTR-006,15.5951,6.0076,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-01 18:00:00,MTR-009,16.8935,6.5379,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-01 19:00:00,MTR-005,0.4383,-4.8922,1,low_consumption,robust_zscore,medium
2023-05-01 23:00:00,MTR-002,7.3262,15.382,1,sudden_spike,robust_zscore,high
2023-05-02 18:00:00,MTR-009,15.8796,6.0444,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-02 19:00:00,MTR-009,15.7151,6.1097,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-03 08:00:00,MTR-004,8.1536,17.4167,1,sudden_spike,robust_zscore,high
2023-05-03 09:00:00,MTR-003,22.2071,7.4668,1,sudden_spike,robust_zscore,high
2023-05-04 00:00:00,MTR-003,9.4258,16.5953,1,sudden_spike,robust_zscore,high
2023-05-04 05:00:00,MTR-003,18.0587,12.8224,1,sudden_spike,robust_zscore,high
2023-05-04 12:00:00,MTR-004,0.1709,-6.888,1,low_consumption,robust_zscore,high
2023-05-04 12:00:00,MTR-005,20.0851,6.0472,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-04 12:00:00,MTR-005,20.0851,17.9474,1,sudden_spike,robust_zscore,high
2023-05-04 17:00:00,MTR-009,17.0753,6.1197,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-04 19:00:00,MTR-009,16.1896,6.1329,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-04 23:00:00,MTR-001,1.803051909184729,12.1896,1,sudden_spike,robust_zscore,high
2023-05-05 04:00:00,MTR-010,0.2289,-5.7724,1,low_consumption,robust_zscore,medium
2023-05-05 11:00:00,MTR-008,0.7201,-4.4969,1,low_consumption,robust_zscore,medium
2023-05-05 14:00:00,MTR-007,0.2013,-5.9269,1,low_consumption,robust_zscore,medium
2023-05-05 16:00:00,MTR-003,10.8062,6.0026,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-05 17:00:00,MTR-009,17.7351,6.204,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-05 18:00:00,MTR-003,15.0515,6.1876,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-05 18:00:00,MTR-009,62.2235,6.6634,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-05 18:00:00,MTR-009,62.2235,15.9717,1,sudden_spike,robust_zscore,high
2023-05-06 02:00:00,MTR-009,0.3325,-4.2569,1,low_consumption,robust_zscore,medium
2023-05-06 02:00:00,MTR-010,0.0913,-5.8087,1,low_consumption,robust_zscore,medium
2023-05-06 04:00:00,MTR-008,5.4997,4.0035,1,high_consumption,robust_zscore,medium
2023-05-06 10:00:00,MTR-003,25.6455,10.4462,1,sudden_spike,robust_zscore,high
2023-05-06 12:00:00,MTR-012,15.3332,6.4198,1,sudden_spike,robust_zscore,high
2023-05-06 15:00:00,MTR-010,6.5148,14.4003,1,sudden_spike,robust_zscore,high
2023-05-06 17:00:00,MTR-009,41.6864,6.2345,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-06 17:00:00,MTR-009,41.6864,10.1559,1,sudden_spike,robust_zscore,high
2023-05-06 21:00:00,MTR-002,0.2391,-5.3536,1,low_consumption,robust_zscore,medium
2023-05-07 10:00:00,MTR-005,10.5451,4.5263,1,high_consumption,robust_zscore,medium
2023-05-07 12:00:00,MTR-004,8.5931,23.3526,1,sudden_spike,robust_zscore,high
2023-05-07 21:00:00,MTR-004,0.4658,-6.5867,1,low_consumption,robust_zscore,high
2023-05-08 10:00:00,MTR-007,0.316,-7.5533,1,low_consumption,robust_zscore,high
2023-05-08 14:00:00,MTR-003,23.1458,9.6766,1,sudden_spike,robust_zscore,high
2023-05-08 17:00:00,MTR-009,17.0291,6.1112,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-08 19:00:00,MTR-003,1.2844,-4.67,1,low_consumption,robust_zscore,medium
2023-05-08 20:00:00,MTR-009,43.5508,16.2117,1,sudden_spike,robust_zscore,high
2023-05-09 00:00:00,MTR-002,5.1516,12.7595,1,sudden_spike,robust_zscore,high
2023-05-09 14:00:00,MTR-002,26.6319,21.4259,1,sudden_spike,robust_zscore,high
2023-05-09 15:00:00,MTR-009,14.2583,6.0248,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-09 16:00:00,MTR-003,48.38,6.1385,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-09 16:00:00,MTR-003,48.38,19.6047,1,sudden_spike,robust_zscore,high
2023-05-09 16:00:00,MTR-009,1.0923,-4.3868,1,low_consumption,robust_zscore,medium
2023-05-09 17:00:00,MTR-004,0.4694,-6.7936,1,low_consumption,robust_zscore,high
2023-05-09 17:00:00,MTR-009,17.9118,6.3125,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-10 09:00:00,MTR-002,20.3594,12.4044,1,sudden_spike,robust_zscore,high
2023-05-10 17:00:00,MTR-006,14.8987,6.0153,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-10 17:00:00,MTR-009,16.26,6.1144,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-10 18:00:00,MTR-001,0.1502,-7.421,1,low_consumption,robust_zscore,high
2023-05-11 14:00:00,MTR-006,30.6677,6.0171,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-11 14:00:00,MTR-006,30.6677,12.7932,1,sudden_spike,robust_zscore,high
2023-05-11 17:00:00,MTR-006,14.6578,6.0975,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-11 18:00:00,MTR-002,26.613,12.0778,1,sudden_spike,robust_zscore,high
2023-05-11 18:00:00,MTR-009,18.2112,6.5361,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-12 01:00:00,MTR-012,6.963775628227193,12.086,1,sudden_spike,robust_zscore,high
2023-05-12 03:00:00,MTR-008,0.3426,-4.0867,1,low_consumption,robust_zscore,medium
2023-05-12 11:00:00,MTR-001,8.1076,31.7539,1,sudden_spike,robust_zscore,high
2023-05-12 17:00:00,MTR-009,16.0808,6.0538,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-12 19:00:00,MTR-001,0.2378,-6.8857,1,low_consumption,robust_zscore,high
2023-05-13 00:00:00,MTR-001,2.3897,24.6502,1,sudden_spike,robust_zscore,high
2023-05-13 10:00:00,MTR-001,0.1842,-7.4476,1,low_consumption,robust_zscore,high
2023-05-13 12:00:00,MTR-010,7.2048,22.7531,1,sudden_spike,robust_zscore,high
2023-05-13 21:00:00,MTR-002,12.6051,9.3996,1,sudden_spike,robust_zscore,high
2023-05-14 00:00:00,MTR-009,0.147,-4.4894,1,low_consumption,robust_zscore,medium
2023-05-14 00:00:00,MTR-011,0.1662,-4.7418,1,low_consumption,robust_zscore,medium
2023-05-14 02:00:00,MTR-006,5.4191,5.1656,1,high_consumption,robust_zscore,medium
2023-05-14 08:00:00,MTR-007,0.4218,-6.2563,1,low_consumption,robust_zscore,high
2023-05-14 08:00:00,MTR-012,19.8634,6.674,1,sudden_spike,robust_zscore,high
2023-05-14 22:00:00,MTR-004,4.4834,21.5517,1,sudden_spike,robust_zscore,high
2023-05-15 01:00:00,MTR-010,1.7941398508319026,14.4548,1,sudden_spike,robust_zscore,high
2023-05-15 05:00:00,MTR-008,9.9586,8.5619,1,sudden_spike,robust_zscore,high
2023-05-15 17:00:00,MTR-009,17.3588,6.2614,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-15 18:00:00,MTR-008,20.4691,9.4639,1,sudden_spike,robust_zscore,high
2023-05-15 22:00:00,MTR-002,11.9125,18.5405,1,sudden_spike,robust_zscore,high
2023-05-16 18:00:00,MTR-006,13.3184,6.0942,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-16 18:00:00,MTR-009,17.3616,6.0445,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-16 19:00:00,MTR-009,13.4312,6.0589,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-16 22:00:00,MTR-004,4.5011,21.6674,1,sudden_spike,robust_zscore,high
2023-05-16 23:00:00,MTR-005,0.4102,-4.1632,1,low_consumption,robust_zscore,medium
2023-05-17 14:00:00,MTR-007,7.7854,18.696,1,sudden_spike,robust_zscore,high
2023-05-17 16:00:00,MTR-009,12.4306,6.0592,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-17 17:00:00,MTR-009,18.3941,6.5049,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-17 18:00:00,MTR-009,18.1422,6.1115,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-17 20:00:00,MTR-001,0.5441,-5.8751,1,low_consumption,robust_zscore,medium
2023-05-18 17:00:00,MTR-009,17.0832,6.1588,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-18 17:00:00,MTR-012,16.0703,6.1104,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-18 18:00:00,MTR-007,7.5164,12.478,1,sudden_spike,robust_zscore,high
2023-05-18 18:00:00,MTR-009,19.9423,6.2434,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-18 19:00:00,MTR-009,16.0621,6.017,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-19 03:00:00,MTR-002,0.2129,-5.1978,1,low_consumption,robust_zscore,medium
2023-05-19 12:00:00,MTR-004,0.463,-5.8392,1,low_consumption,robust_zscore,medium
2023-05-19 14:00:00,MTR-010,7.1849,18.9543,1,sudden_spike,robust_zscore,high
2023-05-19 17:00:00,MTR-009,16.2792,6.0796,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-19 17:00:00,MTR-012,15.0069,6.0436,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-19 18:00:00,MTR-003,38.8453,6.4106,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-19 18:00:00,MTR-003,38.8453,11.7407,1,sudden_spike,robust_zscore,high
2023-05-19 18:00:00,MTR-009,17.5809,6.1385,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-21 01:00:00,MTR-004,0.0621,-6.6741,1,low_consumption,robust_zscore,high
2023-05-21 13:00:00,MTR-006,1.3848,-4.088,1,low_consumption,robust_zscore,medium
2023-05-21 15:00:00,MTR-009,1.2337,-4.328,1,low_consumption,robust_zscore,medium
2023-05-21 18:00:00,MTR-008,25.5721,13.3476,1,sudden_spike,robust_zscore,high
2023-05-22 11:00:00,MTR-001,5.2366,17.4995,1,sudden_spike,robust_zscore,high
2023-05-22 17:00:00,MTR-003,14.9429,6.0137,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-22 17:00:00,MTR-006,15.7972,6.237,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-22 17:00:00,MTR-009,17.4716,6.1336,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-22 17:00:00,MTR-012,15.5252,6.3688,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-22 18:00:00,MTR-009,19.0314,6.2624,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-22 20:00:00,MTR-012,0.991,-4.7075,1,low_consumption,robust_zscore,medium
2023-05-23 09:00:00,MTR-008,0.8359,-4.7637,1,low_consumption,robust_zscore,medium
2023-05-23 12:00:00,MTR-009,23.5575,9.2613,1,sudden_spike,robust_zscore,high
2023-05-23 17:00:00,MTR-009,17.183,6.0191,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-23 17:00:00,MTR-012,14.5022,6.1515,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-23 18:00:00,MTR-003,13.9658,6.1218,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-23 18:00:00,MTR-009,19.2529,6.5818,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-23 18:00:00,MTR-012,15.7714,6.7337,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-24 01:00:00,MTR-010,1.4239,10.1677,1,sudden_spike,robust_zscore,high
2023-05-24 14:00:00,MTR-005,0.8456,-4.8738,1,low_consumption,robust_zscore,medium
2023-05-24 16:00:00,MTR-003,0.6151,-4.4378,1,low_consumption,robust_zscore,medium
2023-05-24 16:00:00,MTR-010,0.3502,-5.8583,1,low_consumption,robust_zscore,medium
2023-05-24 17:00:00,MTR-009,19.4487,6.5762,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-24 18:00:00,MTR-009,19.918,6.48,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-24 19:00:00,MTR-009,15.8387,6.2636,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-25 06:00:00,MTR-004,5.9853,16.5427,1,sudden_spike,robust_zscore,high
2023-05-25 06:00:00,MTR-007,6.2502,21.6167,1,sudden_spike,robust_zscore,high
2023-05-25 16:00:00,MTR-012,1.3918,-4.2435,1,low_consumption,robust_zscore,medium
2023-05-25 17:00:00,MTR-009,17.0925,6.2649,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-25 18:00:00,MTR-009,15.7651,6.0938,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-26 10:00:00,MTR-011,17.9527,11.9739,1,sudden_spike,robust_zscore,high
2023-05-26 12:00:00,MTR-011,24.1624,25.0973,1,sudden_spike,robust_zscore,high
2023-05-26 16:00:00,MTR-009,14.6055,6.2965,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-26 17:00:00,MTR-006,15.4399,6.2803,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-26 17:00:00,MTR-009,21.0482,6.3598,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-26 17:00:00,MTR-012,33.9682,6.4679,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-26 17:00:00,MTR-012,33.9682,10.5557,1,sudden_spike,robust_zscore,high
2023-05-26 18:00:00,MTR-003,16.2561,6.2083,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-26 18:00:00,MTR-009,18.2105,6.1756,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-27 09:00:00,MTR-010,8.9974,26.7815,1,sudden_spike,robust_zscore,high
2023-05-27 17:00:00,MTR-002,27.7935,12.2406,1,sudden_spike,robust_zscore,high
2023-05-27 20:00:00,MTR-006,26.6662,10.3915,1,sudden_spike,robust_zscore,high
2023-05-28 00:00:00,MTR-009,8.802393522127964,10.1697,1,sudden_spike,robust_zscore,high
2023-05-28 01:00:00,MTR-004,2.101415075088851,17.1854,1,sudden_spike,robust_zscore,high
2023-05-28 13:00:00,MTR-004,10.7107,26.5993,1,sudden_spike,robust_zscore,high
2023-05-28 18:00:00,MTR-009,14.3647,6.6779,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-28 19:00:00,MTR-012,2.1774,-4.0051,1,low_consumption,robust_zscore,medium
2023-05-29 06:00:00,MTR-004,8.0234,24.7156,1,sudden_spike,robust_zscore,high
2023-05-29 14:00:00,MTR-009,13.1834,6.2037,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-29 15:00:00,MTR-009,15.5041,6.1317,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-29 17:00:00,MTR-005,35.1242,6.1332,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-29 17:00:00,MTR-005,35.1242,17.5788,1,sudden_spike,robust_zscore,high
2023-05-29 17:00:00,MTR-009,18.2987,6.2101,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-29 18:00:00,MTR-003,16.9362,6.1763,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-29 18:00:00,MTR-004,0.3836,-6.4566,1,low_consumption,robust_zscore,high
2023-05-29 18:00:00,MTR-009,17.0842,6.1852,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-30 02:00:00,MTR-008,7.2916,15.2572,1,sudden_spike,robust_zscore,high
2023-05-30 09:00:00,MTR-007,0.4711,-6.7336,1,low_consumption,robust_zscore,high
2023-05-30 09:00:00,MTR-011,23.3321,17.9717,1,sudden_spike,robust_zscore,high
2023-05-30 13:00:00,MTR-009,13.3229,6.1247,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-30 17:00:00,MTR-006,14.4623,6.0867,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-30 17:00:00,MTR-009,20.4836,6.2915,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-30 18:00:00,MTR-001,12.2554,24.4854,1,sudden_spike,robust_zscore,high
2023-05-30 18:00:00,MTR-009,17.5338,6.4992,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-30 19:00:00,MTR-002,23.1257,6.3686,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-30 19:00:00,MTR-002,23.1257,11.8629,1,sudden_spike,robust_zscore,high
2023-05-31 02:00:00,MTR-009,9.4251,8.7558,1,sudden_spike,robust_zscore,high
2023-05-31 15:00:00,MTR-009,15.2192,6.0316,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-31 16:00:00,MTR-009,15.3952,6.1017,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-31 17:00:00,MTR-009,16.366,6.1077,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-31 17:00:00,MTR-012,15.3852,6.2944,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-31 18:00:00,MTR-011,29.1943,15.8976,1,sudden_spike,robust_zscore,high
2023-05-31 19:00:00,MTR-009,16.4194,6.3276,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-31 19:00:00,MTR-012,36.1446,6.1469,1,abnormal_meter_behaviour,isolation_forest,high
2023-05-31 19:00:00,MTR-012,36.1446,12.3654,1,sudden_spike,robust_zscore,high
2023-05-31 23:00:00,MTR-005,0.501,-3.9101,1,low_consumption,robust_zscore,low
2023-06-01 12:00:00,MTR-004,6.1398,14.5438,1,sudden_spike,robust_zscore,high
2023-06-01 15:00:00,MTR-006,14.3169,6.2253,1,abnormal_meter_behaviour,isolation_forest,high
2023-06-01 15:00:00,MTR-009,14.5963,6.2835,1,abnormal_meter_behaviour,isolation_forest,high
2023-06-01 16:00:00,MTR-009,14.0062,6.1925,1,abnormal_meter_behaviour,isolation_forest,high
2023-06-01 16:00:00,MTR-012,11.5597,6.2212,1,abnormal_meter_behaviour,isolation_forest,high
2023-06-01 17:00:00,MTR-009,19.6284,6.3174,1,abnormal_meter_behaviour,isolation_forest,high
2023-06-01 17:00:00,MTR-012,15.0897,6.3158,1,abnormal_meter_behaviour,isolation_forest,high
2023-06-01 18:00:00,MTR-001,0.6306,-6.1548,1,low_consumption,robust_zscore,high
2023-06-01 18:00:00,MTR-008,9.0682,6.0042,1,abnormal_meter_behaviour,isolation_forest,high
2023-06-01 18:00:00,MTR-009,16.6049,6.6135,1,abnormal_meter_behaviour,isolation_forest,high
2023-06-01 19:00:00,MTR-009,16.1475,6.3754,1,abnormal_meter_behaviour,isolation_forest,high
2023-06-01 23:00:00,MTR-005,5.1943,9.1736,1,sudden_spike,robust_zscore,high
2023-06-02 06:00:00,MTR-009,0.8388,-4.7863,1,low_consumption,robust_zscore,medium
2023-06-02 12:00:00,MTR-009,30.6985,6.1508,1,abnormal_meter_behaviour,isolation_forest,high
2023-06-02 12:00:00,MTR-009,30.6985,13.7514,1,sudden_spike,robust_zscore,high
2023-06-02 15:00:00,MTR-004,10.8817,24.1047,1,sudden_spike,robust_zscore,high
2023-06-02 16:00:00,MTR-009,15.113,6.0654,1,abnormal_meter_behaviour,isolation_forest,high
2023-06-02 17:00:00,MTR-006,16.4503,6.3461,1,abnormal_meter_behaviour,isolation_forest,high
2023-06-02 17:00:00,MTR-009,17.4509,6.3666,1,abnormal_meter_behaviour,isolation_forest,high
2023-06-02 18:00:00,MTR-003,12.6784,6.1591,1,abnormal_meter_behaviour,isolation_forest,high
2023-06-02 18:00:00,MTR-009,15.8615,6.1115,1,abnormal_meter_behaviour,isolation_forest,high
2023-06-02 18:00:00,MTR-012,14.0594,6.0266,1,abnormal_meter_behaviour,isolation_forest,high
2023-06-02 19:00:00,MTR-009,15.065,6.4351,1,abnormal_meter_behaviour,isolation_forest,high
2023-06-03 07:00:00,MTR-008,11.9986,4.877,1,high_consumption,robust_zscore,medium
2023-06-03 07:00:00,MTR-011,13.9357,8.4015,1,sudden_spike,robust_zscore,high
2023-06-03 09:00:00,MTR-006,26.3521,10.5025,1,sudden_spike,robust_zscore,high
2023-06-03 20:00:00,MTR-010,0.3599,-6.5107,1,low_consumption,robust_zscore,high
2023-06-03 22:00:00,MTR-002,6.1741,7.0092,1,sudden_spike,robust_zscore,high
2023-06-03 23:00:00,MTR-007,0.0511,-8.4315,1,low_consumption,robust_zscore,high
2023-06-04 11:00:00,MTR-010,0.3335,-5.9404,1,low_consumption,robust_zscore,medium
2023-06-04 18:00:00,MTR-009,14.7419,6.1809,1,abnormal_meter_behaviour,isolation_forest,high
2023-06-05 05:00:00,MTR-002,0.7381,-4.1767,1,low_consumption,robust_zscore,medium
2023-06-05 12:00:00,MTR-003,37.4867,22.1819,1,sudden_spike,robust_zscore,high
2023-06-05 15:00:00,MTR-009,15.92,6.1223,1,abnormal_meter_behaviour,isolation_forest,high
2023-06-05 16:00:00,MTR-007,0.5169,-5.5896,1,low_consumption,robust_zscore,medium
2023-06-05 17:00:00,MTR-003,15.2584,6.301,1,abnormal_meter_behaviour,isolation_forest,high
2023-06-05 17:00:00,MTR-006,16.0991,6.2376,1,abnormal_meter_behaviour,isolation_forest,high
2023-06-05 17:00:00,MTR-009,19.6658,6.3041,1,abnormal_meter_behaviour,isolation_forest,high
2023-06-05 18:00:00,MTR-009,16.466,6.2813,1,abnormal_meter_behaviour,isolation_forest,high
2023-06-06 00:00:00,MTR-009,10.3615,12.8102,1,sudden_spike,robust_zscore,high
2023-06-06 10:00:00,MTR-006,1.7327,-4.3145,1,low_consumption,robust_zscore,medium
2023-06-06 10:00:00,MTR-009,13.3362,6.0393,1,abnormal_meter_behaviour,isolation_forest,high
2023-06-06 13:00:00,MTR-006,32.9402,6.3201,1,abnormal_meter_behaviour,isolation_forest,high
2023-06-06 13:00:00,MTR-006,32.9402,16.6494,1,sudden_spike,robust_zscore,high
2023-06-06 15:00:00,MTR-009,13.5609,6.0723,1,abnormal_meter_behaviour,isolation_forest,high
2023-06-06 17:00:00,MTR-009,18.6833,6.3931,1,abnormal_meter_behaviour,isolation_forest,high
2023-06-06 17:00:00,MTR-012,12.8905,5.9895,1,abnormal_meter_behaviour,isolation_forest,medium
2023-06-06 18:00:00,MTR-006,14.4019,6.0422,1,abnormal_meter_behaviour,isolation_forest,high
2023-06-06 18:00:00,MTR-012,14.4498,6.0273,1,abnormal_meter_behaviour,isolation_forest,high
2023-06-07 01:00:00,MTR-003,0.2048,-4.5818,1,low_consumption,robust_zscore,medium
2023-06-07 07:00:00,MTR-006,35.318,6.1191,1,abnormal_meter_behaviour,isolation_forest,high
2023-06-07 07:00:00,MTR-006,35.318,14.8412,1,sudden_spike,robust_zscore,high
2023-06-07 14:00:00,MTR-009,15.4314,6.5076,1,abnormal_meter_behaviour,isolation_forest,high
2023-06-07 14:00:00,MTR-010,7.193,18.9845,1,sudden_spike,robust_zscore,high
2023-06-07 15:00:00,MTR-001,0.2294,-6.2789,1,low_consumption,robust_zscore,high
2023-06-07 17:00:00,MTR-006,17.502,6.0871,1,abnormal_meter_behaviour,isolation_forest,high
2023-06-07 17:00:00,MTR-009,20.2123,6.314,1,abnormal_meter_behaviour,isolation_forest,high
2023-06-07 18:00:00,MTR-009,17.2387,6.251,1,abnormal_meter_behaviour,isolation_forest,high
2023-06-07 20:00:00,MTR-003,31.5205,6.0322,1,abnormal_meter_behaviour,isolation_forest,high
2023-06-07 20:00:00,MTR-003,31.5205,13.9429,1,sudden_spike,robust_zscore,high
2023-06-08 00:00:00,MTR-009,0.2971,-4.2352,1,low_consumption,robust_zscore,medium
2023-06-08 07:00:00,MTR-011,0.6446,-4.6295,1,low_consumption,robust_zscore,medium
2023-06-08 17:00:00,MTR-009,17.8675,6.2662,1,abnormal_meter_behaviour,isolation_forest,high
2023-06-08 18:00:00,MTR-003,15.612,6.3716,1,abnormal_meter_behaviour,isolation_forest,high
2023-06-08 18:00:00,MTR-009,16.8723,6.1559,1,abnormal_meter_behaviour,isolation_forest,high
2023-06-08 18:00:00,MTR-012,14.744,6.0166,1,abnormal_meter_behaviour,isolation_forest,high
2023-06-08 23:00:00,MTR-010,2.8027,23.6197,1,sudden_spike,robust_zscore,high
2023-06-09 05:00:00,MTR-006,18.6773,12.5987,1,sudden_spike,robust_zscore,high
2023-06-09 15:00:00,MTR-009,16.3893,6.2372,1,abnormal_meter_behaviour,isolation_forest,high
2023-06-09 15:00:00,MTR-010,0.1618,-6.9715,1,low_consumption,robust_zscore,high
2023-06-09 16:00:00,MTR-010,0.3402,-5.8871,1,low_consumption,robust_zscore,medium
2023-06-09 17:00:00,MTR-003,16.4532,6.1227,1,abnormal_meter_behaviour,isolation_forest,high
2023-06-09 17:00:00,MTR-006,14.8917,6.4626,1,abnormal_meter_behaviour,isolation_forest,high
2023-06-09 17:00:00,MTR-009,19.7947,6.3535,1,abnormal_meter_behaviour,isolation_forest,high
2023-06-09 18:00:00,MTR-009,16.3939,6.2341,1,abnormal_meter_behaviour,isolation_forest,high
